WALLET,TX_PER_MONTH,TOKEN_DIVERSITY,PROTOCOL_DIVERSITY,TOTAL_TRANSFER_USD,INTERACTION_DIVERSITY,ACTIVE_DURATION_DAYS,AVG_TRANSFER_USD,USD_TRANSFER_STDDEV,DEX_EVENTS,GAMES_EVENTS,CEX_EVENTS,DAPP_EVENTS,CHADMIN_EVENTS,DEFI_EVENTS,BRIDGE_EVENTS,NFT_EVENTS,TOKEN_EVENTS,FLOTSAM_EVENTS,BRIDGE_OUTFLOW_COUNT,BRIDGE_INFLOW_COUNT,BRIDGE_TOTAL_VOLUME_USD,cluster_label,DEX_EVENTS_MEDIAN,CEX_EVENTS_MEDIAN,BRIDGE_EVENTS_MEDIAN,DEFI_EVENTS_MEDIAN,DEX_EVENTS_WEIGHTED_DIST,CEX_EVENTS_WEIGHTED_DIST,BRIDGE_EVENTS_WEIGHTED_DIST,DEFI_EVENTS_WEIGHTED_DIST
0xce9d82b431334fa03052afbfe58dc425025d3b86,70.333333,9,17,54170.81,17,119,51.395455408,440.475194361,44,0,0,0,0,16,3,0,16,0,1,0,13639.37,10,28.0,2.0,19.0,13.0,-0.3990929705215419,0.0,0.040100250626566414,-0.05860805860805861
0x2c47c7f4da3c11966103355c07aa47400e78d910,24.166667,11,25,24711.59,15,169,119.379661836,196.405845093,0,0,0,0,0,0,29,0,7,0,0,0,0.0,2,28.0,2.0,19.0,13.0,0.0,0.0,-0.5263157894736842,0.0
0xd347843c2867c04f9331427e700065701c26d84d,16.333333,10,17,69468.9,11,131,408.640588235,924.173269785,56,0,0,0,0,4,5,0,8,0,1,0,1.0,10,28.0,2.0,19.0,13.0,-0.8615384615384616,0.0,0.05668016194331984,0.04260355029585799
0xb819b57332d5dd63cca59598e3d890a8712aa0c1,29.833333,5,12,66659.43,11,75,119.034696429,843.720732413,23,0,0,0,0,4,1,0,2,0,1,0,434.92,8,28.0,2.0,19.0,13.0,0.14668367346938777,0.0,0.03383458646616541,0.0989010989010989
0x4b2a36cd641769750051f74800217222e4df03db,20.833333,4,12,402.84,10,127,5.595,8.717930915,0,0,0,0,0,0,31,0,0,0,27,0,358.1,2,28.0,2.0,19.0,13.0,0.0,0.0,-0.631578947368421,0.0
0x64b9bab20c14cb418dd04cf25a7e759eca064e13,29.333333,3,19,29097.4,4,61,293.913131313,302.916642175,0,0,16,0,0,0,0,0,0,0,0,0,0.0,7,28.0,2.0,19.0,13.0,0.0,-7.0,0.0,0.0
0x0d32387634c33a0da08627c0cc8e0bc1920fbfd5,4.833333,4,9,14898.37,8,16,465.5740625,546.280802855,8,0,0,0,0,3,1,0,2,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.47619047619047616,0.0,0.07894736842105263,0.19230769230769232
0x39a55a6e538cf5f889498893e197bee6973aa478,30.5,6,35,18272.51,14,180,103.234519774,126.81886483,0,0,0,0,0,0,33,0,29,0,0,0,0.0,2,28.0,2.0,19.0,13.0,0.0,0.0,-0.7368421052631579,0.0
0x685278be4a3e26d7d84925d89f8f938da900a178,3.666667,3,8,284.25,9,134,14.2125,12.542282039,0,0,0,0,0,0,6,0,0,0,6,0,86.58,-1,28.0,2.0,19.0,13.0,0.0,0.0,0.6842105263157895,0.0
0x7346c38188abdd3d2920dc92f0062083c28b4494,22.333333,2,34,102893.04,2,129,1156.101573034,1481.362782127,0,0,0,0,0,0,1,0,99,0,1,0,599.23,6,28.0,2.0,19.0,13.0,0.0,0.0,0.9473684210526315,0.0
0xbdd40faca635290c816650bfdc06852fbfa7859f,13.833333,6,10,63902.97,10,91,219.597835052,348.146338835,10,0,0,0,0,2,11,0,1,0,10,0,4211.79,10,28.0,2.0,19.0,13.0,0.27950310559006214,0.0,0.20137299771167047,0.07357859531772575
0x5a393e7ccc7208b97520aa585d2837d8aeb1d212,24.666667,8,15,47.7,17,132,0.795,1.402926109,0,0,0,0,0,3,8,0,1,0,0,0,0.0,10,28.0,2.0,19.0,13.0,0.0,0.0,0.4210526315789474,0.2097902097902098
0xc44ca437d6aa48e1b1932cfa43cc1bdee5d0d415,41.0,9,9,142877.1,8,44,178.819899875,402.015571596,0,18,0,0,0,0,1,0,0,0,0,0,0.0,6,28.0,2.0,19.0,13.0,0.0,0.0,0.9473684210526315,0.0
0x22cdb417be37e9f7519c910dd5fb80d4f84418a0,18.166667,5,22,3290.7,11,151,33.924742268,106.516366364,0,0,0,0,0,0,18,0,4,0,0,0,0.0,2,28.0,2.0,19.0,13.0,0.0,0.0,0.05263157894736842,0.0
0x19766fec563c303a449fdf927f03c1aeaf870337,11.833333,6,18,15.65,18,135,1.043333333,0.3799064212,1,0,0,0,0,0,0,44,0,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.9642857142857143,0.0,0.0,0.0
0x0fcef3161928be7ebbc514fdfd4a8f5a23bac7c0,6.5,15,9,2451.6,8,44,18.858461538,16.971548067,8,0,0,0,0,2,5,0,2,0,4,0,112.07,10,28.0,2.0,19.0,13.0,0.38095238095238093,0.0,0.24561403508771928,0.11282051282051282
0xb1af8dd695cdc3fffc0d28781c089b55dd69b518,38.333333,8,18,33768.95,17,108,50.25141369,201.31857468,31,0,0,0,0,3,4,0,6,0,2,0,1461.6,10,28.0,2.0,19.0,13.0,-0.08740601503759397,0.0,0.08310249307479224,0.06072874493927125
0x07957ce10ad769fbdc8fbdb5262ede82b6812731,49.166667,5,9,42865.54,5,104,101.336973995,120.649398409,0,0,0,0,0,0,5,0,0,0,4,0,2969.11,4,28.0,2.0,19.0,13.0,0.0,0.0,0.7368421052631579,0.0
0x17e95567138ce04ecb4dd9be158acdb06a937364,4.5,11,11,31.01,5,123,0.3975641026,1.29560716,9,1,1,0,0,2,1,0,5,0,0,0,0.0,7,28.0,2.0,19.0,13.0,0.4697802197802198,0.038461538461538464,0.0728744939271255,0.1301775147928994
0xdbd1135b4d15d97a73983fc0247d2aae8ae36c69,27.5,2,26,48042.85,3,55,461.950480769,337.421800412,0,0,11,0,0,0,0,0,0,0,0,0,0.0,7,28.0,2.0,19.0,13.0,0.0,-4.5,0.0,0.0
0x9c8839fd3dc79dd51ab4f2b2dbfd431777ad67ad,22.166667,8,10,18850.28,13,179,134.644857143,150.412596863,3,28,0,0,0,2,15,79,0,0,2,0,317.49,10,28.0,2.0,19.0,13.0,0.13392857142857142,0.0,0.15789473684210525,0.08461538461538462
0xec844b5acf1e461735ca58df22403cdfe47899c7,28.833333,7,16,2955.84,14,72,5.018404075,27.695695801,26,0,0,0,0,8,4,0,8,0,3,0,33.8,10,28.0,2.0,19.0,13.0,0.04887218045112782,0.0,0.08310249307479224,0.08097165991902834
0xf8eba476604806f999f028d7e1613e6ee57f11e2,14.166667,1,10,1072.0,8,125,71.466666667,200.372941176,0,0,0,0,0,0,16,0,0,0,14,0,273.0,2,28.0,2.0,19.0,13.0,0.0,0.0,0.15789473684210525,0.0
0x517ff89211f7bda698a662ac1417ef73da9f2a3a,17.0,3,8,231.67,7,90,11.031904762,4.520775975,0,0,0,0,0,0,0,0,8,0,0,0,0.0,1,28.0,2.0,19.0,13.0,0.0,0.0,0.0,0.0
0x5d0e1fc771ef50f13d56323d1f8534d07702396e,22.833333,2,7,84.48,9,100,0.9710344828,0.3928850977,0,0,0,0,0,0,5,0,0,0,1,0,1.09,4,28.0,2.0,19.0,13.0,0.0,0.0,0.7368421052631579,0.0
0x8d499ee25eb9524affdef367a75014920b739a8f,55.833333,3,17,32.94,18,179,1.3725,1.720712667,0,16,0,0,0,21,0,278,0,0,0,0,0.0,9,28.0,2.0,19.0,13.0,0.0,0.0,0.0,-0.6153846153846154
0x8a216573fbd079838294fb1c5252955c432a9cc7,28.0,1,9,0.63,9,159,0.07,0.04242640687,0,0,0,0,0,0,15,0,0,0,0,0,0.0,2,28.0,2.0,19.0,13.0,0.0,0.0,0.21052631578947367,0.0
0xaa21633e8d8b1137c023475759defc7ac908e114,21.333333,8,15,49777.14,14,72,165.37255814,602.809553023,12,0,0,0,0,2,13,0,5,0,10,0,4475.01,10,28.0,2.0,19.0,13.0,0.25396825396825395,0.0,0.15204678362573099,0.06267806267806267
0xd39c51fb1546d08a6608e4682483c60e821e3b33,23.5,9,60,1874.62,17,55,7.714485597,15.950541796,0,0,0,0,0,0,0,4,61,0,0,0,0.0,1,28.0,2.0,19.0,13.0,0.0,0.0,0.0,0.0
0x86c449fd9567414d742d80f4558dd5e6f5acbfb0,23.333333,3,12,22.55,12,172,1.610714286,0.4210949042,2,120,0,0,0,0,0,10,5,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.9285714285714286,0.0,0.0,0.0
0x8cb7353aaa3f32257e1d0cecc3dd90808c8ba384,33.833333,7,11,4138.47,8,180,91.966,101.456270742,5,179,0,0,0,0,3,11,5,0,2,0,140.98,11,28.0,2.0,19.0,13.0,0.5133928571428571,0.0,0.3157894736842105,0.0
0x4c3ce54e6e999a41265c72e73f2b83fb3ec58ec3,24.666667,5,19,931.35,14,118,8.623611111,13.490677334,5,86,0,0,0,0,2,39,4,0,1,0,21.38,11,28.0,2.0,19.0,13.0,0.5867346938775511,0.0,0.2556390977443609,0.0
0x79d6a2228d48c690abbe905d2c0e1002ac953d35,115.666667,10,16,300547.24,14,106,115.773204931,1124.278898098,110,0,0,0,0,10,2,0,8,0,0,0,0.0,10,28.0,2.0,19.0,13.0,-2.6405152224824353,0.0,0.014667817083692839,0.018915510718789406
0xdbe29e36ba798e5f2481353ab18bd8d667538a8f,33.0,12,17,18572.87,17,180,213.481264368,295.15091616,0,0,0,4,0,0,2,0,10,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.0,0.0,0.8947368421052632,0.0
0x3788f414d84e08a0211d9c44c011f78fdab32c3a,22.5,2,7,133.83,5,138,11.1525,8.628063828,0,123,0,0,0,0,0,9,0,0,0,0,0.0,1,28.0,2.0,19.0,13.0,0.0,0.0,0.0,0.0
0x0f48d2e27f4ef87b28eda9d8fc6beab67e2392d3,4.333333,2,25,58.61,2,19,19.536666667,0.02357022604,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.0,0.5,0.0,0.0
0x70daaac436465a0d03e45916fa68ddee6086e5fe,21.0,7,8,1925.88,9,128,56.643529412,33.011240767,0,1,0,0,0,0,0,0,1,0,0,0,0.0,1,28.0,2.0,19.0,13.0,0.0,0.0,0.0,0.0
0xfac212bd6da8eecd1aa51f92c6b1ce71d4a4909b,141.666667,5,7,4617.13,3,175,144.2853125,182.824081941,0,0,0,0,0,0,21,0,0,0,18,0,1381.77,2,28.0,2.0,19.0,13.0,0.0,0.0,-0.10526315789473684,0.0
0xdb4b13986e09f248736d4c17557b37327e949906,20.0,7,20,25757.02,6,121,232.045225225,1705.723973623,43,0,1,0,0,0,6,0,0,0,6,0,14.54,7,28.0,2.0,19.0,13.0,-0.4607142857142857,0.01,0.08210526315789474,0.0
0x73fab5e48c18f906e3b3c95e372ac4f1c27e2244,11.833333,7,12,5726.48,9,167,45.090393701,49.005697184,42,0,0,0,0,3,9,0,4,0,1,0,87.09,10,28.0,2.0,19.0,13.0,-0.3888888888888889,0.0,0.08771929824561403,0.042735042735042736
0xe3cd1582c26cb4db3ae21f040974aec6a679723a,62.666667,10,9,243763.85,9,61,188.817854376,394.080944397,0,28,0,0,0,0,3,0,0,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.0,0.0,0.8421052631578947,0.0
0x889d3d2b4365ba3baba1ba92b400832dde7843f4,38.5,7,10,21572.84,10,84,28.687287234,112.101094532,35,0,0,0,0,39,1,0,30,0,0,0,0.0,8,28.0,2.0,19.0,13.0,-0.11666666666666667,0.0,0.01263157894736842,-1.04
0x80b6cdfd766b45677230b0b229dee3967da47293,8.333333,5,23,3710.43,13,175,137.423333333,358.736461177,0,0,0,0,0,0,10,0,6,0,1,0,51.5,3,28.0,2.0,19.0,13.0,0.0,0.0,0.47368421052631576,0.0
0x04d99811a2149e21938c765f165d712778468d2b,68.166667,7,8,265493.52,8,49,185.789727082,1204.88114101,0,20,0,0,0,0,2,0,0,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.0,0.0,0.8947368421052632,0.0
0xa223b8bd957e777badf247b3fa28b9b8102141c9,9.0,7,9,9177.92,10,100,50.988444444,102.224950313,9,0,0,0,0,10,4,0,9,0,1,0,383.28,10,28.0,2.0,19.0,13.0,0.26552795031055904,0.0,0.13729977116704806,0.10033444816053512
0x1741f54159714693da39d90bfaf2d1b3e7f05ecd,12.0,6,10,146629.51,8,67,289.210078895,823.894638324,35,0,0,0,0,4,3,0,5,0,3,0,16129.0,10,28.0,2.0,19.0,13.0,-0.20833333333333334,0.0,0.06015037593984962,0.06593406593406592
0x6f6349cbd5d5e02cc060a7c1468e1e7d9979b691,26.833333,9,13,23163.42,14,86,70.405531915,229.400991866,12,0,0,0,0,2,2,0,6,0,1,0,4.2,11,28.0,2.0,19.0,13.0,0.42857142857142855,0.0,0.1118421052631579,0.10576923076923077
0xcae9e0024d0dff8ba5b96d4ed4b3f0f357b8977f,11.833333,9,17,3090.94,16,152,26.19440678,43.47139842,0,0,0,0,0,4,5,0,5,0,4,0,0.05,10,28.0,2.0,19.0,13.0,0.0,0.0,0.4093567251461988,0.30769230769230765
0x3f7b368e9b001e012639a887d832fda5b2064948,108.333333,6,10,88170.29,11,179,35.523887994,189.476934945,147,0,0,0,0,16,0,0,20,0,0,0,0.0,9,28.0,2.0,19.0,13.0,-3.8328220858895707,0.0,0.0,-0.022652194431335537
0x30bc880c8444742f1120f4949ae26013879b5c31,101.0,8,28,18931.56,17,177,11.906641509,34.931553067,75,0,0,0,0,20,0,0,13,0,0,0,0.0,9,28.0,2.0,19.0,13.0,-1.3251879699248121,0.0,0.0,-0.11336032388663966
0x930ee2dd610da528b25c6b0ed2196d1c59fc8fd4,187.333333,9,35,75781.02,16,180,21.126573739,80.497656504,170,0,0,0,0,13,1,0,8,0,0,0,0.0,8,28.0,2.0,19.0,13.0,-4.68555900621118,0.0,0.005148741418764302,0.0
0x749bd812b21bb9c047a703c3a874df3b96810f5b,1.833333,3,8,145.31,6,120,5.588846154,9.367761545,1,0,0,0,0,1,0,0,1,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.48214285714285715,0.0,0.0,0.46153846153846156
0x0602b9309e8938f344ca348650fd042cc9ae4300,37.0,6,21,26078.6,12,180,63.144309927,265.778784211,23,0,0,0,0,4,2,0,20,0,1,0,5060.27,10,28.0,2.0,19.0,13.0,0.14162561576354682,0.0,0.06170598911070781,0.09549071618037135
0xa4510b7d837810892af138ff32517933bf0d0da3,4.333333,3,7,9401.73,7,138,335.776071429,772.080955037,4,0,0,0,0,5,0,0,1,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.38095238095238093,0.0,0.0,0.3418803418803419
0x4949da32b923569f5e439a59c2e34dd58dc44891,42.666667,3,8,87104.24,11,168,74.321023891,261.643451071,83,0,0,0,0,6,0,0,32,0,0,0,0.0,9,28.0,2.0,19.0,13.0,-1.8318619582664524,0.0,0.0,0.03630077787381158
0x9baa53bdd43b37c4063f8b5916a8df4b2cc34f00,23.833333,6,13,6899.11,13,158,17.334447236,38.542206762,24,0,0,0,0,3,1,0,7,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.12244897959183672,0.0,0.03383458646616541,0.08241758241758242
0x81121ff61fb613476c40086c67b9a909c85da7c5,40.166667,4,26,6871.29,11,165,14.405220126,77.804760989,10,0,0,0,0,8,0,0,6,0,0,0,0.0,9,28.0,2.0,19.0,13.0,0.3571428571428572,0.0,0.0,0.17094017094017094
0xc48c3f0de94c551332e48eafcb16deaa293fec12,79.5,4,13,178831.88,14,176,98.367370737,281.200371444,80,0,0,0,0,10,0,0,4,0,0,0,0.0,9,28.0,2.0,19.0,13.0,-1.6507936507936507,0.0,0.0,0.02564102564102564
0xc0b1fc43d50cb6381ed1b1dc224aef0c3ee65e10,61.666667,3,9,16878.63,10,149,25.154441133,115.347734762,26,0,0,0,0,82,0,0,61,0,0,0,0.0,9,28.0,2.0,19.0,13.0,0.017195767195767195,0.0,0.0,-4.02991452991453
0x723eca1f329792d285b0cee8325f0b277fd3b61e,40.666667,6,20,30053.29,17,141,52.725070175,137.573329789,22,0,0,0,0,4,1,0,6,0,0,0,0.0,8,28.0,2.0,19.0,13.0,0.1746031746031746,0.0,0.03508771929824561,0.10256410256410256
0x550e28bbbdd15c71f4e5dac37cfc84e26434c828,87.666667,6,11,68229.93,12,151,37.633717595,390.491794345,88,0,0,0,0,2,0,0,2,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,-2.095238095238095,0.0,0.0,0.018803418803418803
0xd4634590e8234d7d3eb3ad39ad8a084c19f84fe9,51.166667,6,13,54892.9,14,149,69.572750317,353.769026977,31,0,0,0,0,3,2,0,3,0,2,0,4001.42,10,28.0,2.0,19.0,13.0,-0.09226190476190477,0.0,0.049707602339181284,0.0641025641025641
0x32353e6bdbc6538bd61b6c14a995b97ea270b8d8,25.833333,4,11,4309.64,13,153,16.512030651,57.922737885,8,0,0,0,0,15,0,0,14,0,0,0,0.0,9,28.0,2.0,19.0,13.0,0.2484472049689441,0.0,0.0,-0.10033444816053512
0x4653810a1457b1b7423d434ab83330c9b0287c5d,39.333333,3,12,1274.88,14,145,1.958341014,8.354799444,23,0,0,0,0,7,0,0,4,0,0,0,0.0,9,28.0,2.0,19.0,13.0,0.13690476190476192,0.0,0.0,0.1076923076923077
0x8cc5c7e98cccc1e74fd5e06acfc35018205fb162,48.0,5,10,6917.57,13,173,9.743056338,34.626849561,27,0,0,0,0,7,0,0,3,0,0,0,0.0,9,28.0,2.0,19.0,13.0,0.028361344537815122,0.0,0.0,0.09502262443438914
0x34a2aa05ae0d97dce7d4c8e8eb992e5dbb5e60fb,54.666667,3,11,30639.32,13,144,40.10382199,186.699070436,20,0,0,0,0,5,0,0,4,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.22857142857142856,0.0,0.0,0.12307692307692308
0xc6a76241021c962d994bcbc0ceb7e1aa2a224c30,15.0,3,8,2165.43,11,146,9.293690987,29.414147032,9,0,0,0,0,4,0,0,1,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.4697802197802198,0.0,0.0,0.21301775147928995
0x275dd94cbf52070dc0e552dd0f7ef9da324e5130,27.0,3,10,18277.85,12,141,43.415320665,97.086827734,16,0,0,0,0,15,0,0,2,0,0,0,0.0,9,28.0,2.0,19.0,13.0,0.22119815668202764,0.0,0.0,-0.07444168734491316
0x7eca683d3467de3fc3cec41fb5ae4ed2f4aaaaf6,49.666667,5,13,65741.78,10,90,192.227426901,884.886922634,33,0,0,0,0,14,1,0,5,0,0,0,0.0,8,28.0,2.0,19.0,13.0,-0.12276785714285715,0.0,0.019736842105263157,-0.02243589743589744
0x5c4c25ffc8031f2ee31c8b35f2937619c11ad9bf,21.333333,5,14,1068.72,13,131,5.84,14.602521865,1,0,0,0,0,35,0,0,12,0,0,0,0.0,9,28.0,2.0,19.0,13.0,0.026785714285714284,0.0,0.0,-1.6452991452991452
0xb3e471ecef1b0d89e9e418373f85110222e6f0c6,55.0,3,12,7083.31,13,151,8.810087065,14.245195031,37,0,0,0,0,87,0,0,47,0,0,0,0.0,9,28.0,2.0,19.0,13.0,-0.09591013824884793,0.0,0.0,-3.993796526054591
0x5051c00608b1b820aaa01aba8378369d6fce382c,13.0,3,12,12778.5,12,123,79.865625,164.096284326,6,0,0,0,0,4,0,0,7,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.4714285714285714,0.0,0.0,0.27692307692307694
0xc4bc5fdbd6314dd4db2d52c67bc3dfbff5e507a2,2.333333,5,9,1604.78,8,120,100.29875,172.442485045,1,0,0,0,0,2,0,0,2,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.3214285714285714,0.0,0.0,0.5641025641025641
0x9549156300efe24cdc8dfd20a23bc72c2493f618,24.166667,8,13,57762.97,13,138,137.530880952,403.343109186,16,0,0,0,0,3,2,0,2,0,0,0,0.0,10,28.0,2.0,19.0,13.0,0.32653061224489793,0.0,0.08521303258145363,0.10989010989010989
0x196370d2c47b4f91a119245098273aac2bd0dd8e,12.833333,3,9,934.39,12,127,4.996737968,12.306924513,7,0,0,0,0,9,0,0,1,0,0,0,0.0,9,28.0,2.0,19.0,13.0,0.328125,0.0,0.0,0.17307692307692307
0x9a7f1bf0b32390addabb671d7e9c427649e93fb6,5.166667,3,10,1403.13,12,135,36.924473684,57.29113685,1,0,0,0,0,5,0,0,3,0,0,0,0.0,5,28.0,2.0,19.0,13.0,0.1607142857142857,0.0,0.0,0.5128205128205129
0x7f904ea38d3e97c53a072a2701d400d599b85fa8,21.333333,6,15,36950.64,12,105,126.111399317,364.463362273,20,0,0,0,0,9,3,0,3,0,2,0,963.53,10,28.0,2.0,19.0,13.0,0.17857142857142855,0.0,0.07894736842105263,0.08653846153846154
0xed3f3b7ded17c0a8bbc6352b7167f8d69eda7edb,43.833333,5,12,14522.6,13,151,19.921262003,90.509326216,35,0,0,0,0,30,0,0,18,0,0,0,0.0,9,28.0,2.0,19.0,13.0,-0.1346153846153846,0.0,0.0,-0.6035502958579883
0xe3050a0aae9bbc6c64a630af5523982086b6c05b,55.166667,4,23,50488.17,14,100,55.603711454,164.013547046,34,0,0,0,0,27,0,0,24,0,0,0,0.0,9,28.0,2.0,19.0,13.0,-0.11943793911007024,0.0,0.0,-0.476670870113493
0xbc7d598ef2c95c643e1d43e9c78818bc3e9d1744,35.666667,8,13,298739.01,14,92,386.46702458,1046.649694743,42,0,0,0,0,26,2,0,19,0,1,0,3231.47,10,28.0,2.0,19.0,13.0,-0.3,0.0,0.02556390977443609,-0.37142857142857144
0x4e8a24e34e671478fdc23785f8fd748dffaee8fa,18.833333,7,13,23080.55,13,75,82.137188612,320.441284689,12,0,0,0,0,4,0,0,4,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.42857142857142855,0.0,0.0,0.17307692307692307
0xb93f9c0c0c785cedaaa08999b6fd394179722032,31.166667,4,22,105355.69,15,74,329.23653125,1265.9294193,22,0,0,0,0,10,0,0,7,0,0,0,0.0,9,28.0,2.0,19.0,13.0,0.14732142857142858,0.0,0.0,0.07211538461538462
0x8e3d535d35d0d1627c70d096d07bbebf2e904b48,80.0,5,27,13012.32,13,92,11.334773519,18.701716462,34,0,0,0,0,11,0,0,2,0,0,0,0.0,9,28.0,2.0,19.0,13.0,-0.16190476190476188,0.0,0.0,0.037606837606837605
0x92007ff8985958884f2f4b89c6feacd4b2812e7d,34.833333,10,15,22963.89,17,103,38.530016779,127.900408046,24,0,0,0,0,3,2,0,7,0,0,0,0.0,10,28.0,2.0,19.0,13.0,0.11822660098522167,0.0,0.06170598911070781,0.07957559681697612
0x645c9f1ca112bbd4ae71c4efa81a73085477fe58,9.666667,4,11,98.17,12,168,0.934952381,1.143733339,2,0,0,0,0,3,0,0,1,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.37142857142857144,0.0,0.0,0.46153846153846156
0xa592477651a394180158c909db643606ae79be21,23.0,6,10,33435.3,9,81,221.425827815,535.117813568,4,0,0,0,0,5,0,0,2,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.38095238095238093,0.0,0.0,0.3418803418803419
0x8ba5b3465ab32ae0b821ea6a2e4897213eab411b,17.666667,5,11,2459.64,11,77,8.630315789,9.498437262,11,0,0,0,0,4,0,0,3,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.44523809523809516,0.0,0.0,0.1846153846153846
0x2295f0027c0560c5adc62c856ac42fe0969738eb,30.166667,4,10,20503.3,11,63,47.904906542,191.206887435,17,0,0,0,0,2,0,0,5,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.35150375939849626,0.0,0.0,0.08906882591093117
0x4530393f192527ab35b6b33352cd3b6e4fae8476,38.333333,5,11,20748.73,12,65,26.600935897,119.402552101,35,0,0,0,0,7,0,0,2,0,0,0,0.0,9,28.0,2.0,19.0,13.0,-0.20833333333333334,0.0,0.0,0.07692307692307693
0x02aa2551533e5a6691e76957442671ca608d3a03,79.833333,6,66,27863.71,15,90,27.615173439,44.487509041,37,0,0,0,0,7,0,0,11,0,0,0,0.0,9,28.0,2.0,19.0,13.0,-0.2702922077922078,0.0,0.0,0.07342657342657342
0x6628cbc8d0ba1e9aa0ffcfca627eee3859550cd2,6.166667,7,11,38645.25,12,75,449.363372093,562.498234775,3,0,0,0,0,2,1,0,3,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.44642857142857145,0.0,0.15789473684210525,0.28205128205128205
0x3eb20cde74e8f8999f44fb84d87839e6b7c47b45,33.333333,4,10,1421.84,11,54,2.134894895,3.50663225,26,0,0,0,0,27,0,0,3,0,0,0,0.0,9,28.0,2.0,19.0,13.0,0.03504043126684636,0.0,0.0,-0.548621190130624
0x9125a8dc71e418f374399cd111afdca58dfe02b5,50.333333,7,11,1419.83,11,60,1.382502434,2.233614331,47,0,0,0,0,3,0,0,4,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,-0.6378571428571429,0.0,0.0,0.046153846153846156
0x2dacef4b477175fe686e248f50a0e7bcc011e033,6.166667,3,9,1034.85,10,74,13.267307692,16.325538329,3,0,0,0,0,2,0,0,1,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.5357142857142857,0.0,0.0,0.3384615384615385
0x2accf19bb229b77ec0d8f108dcbcf9f54afd2152,20.666667,4,15,27602.3,13,39,97.191197183,322.389549835,20,0,0,0,0,3,2,0,3,0,1,0,444.52,10,28.0,2.0,19.0,13.0,0.22857142857142856,0.0,0.07157894736842106,0.09230769230769231
0x00b5c066acf6e33371077aad83922281d451f24a,8.0,4,12,29005.81,13,87,154.286223404,345.84749166,9,0,0,0,0,4,0,0,3,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.4697802197802198,0.0,0.0,0.21301775147928995
0xb56c7561016bf5eba8595940be8a410d7a7bd1c4,22.833333,4,11,20834.02,13,58,53.283938619,243.56909485,17,0,0,0,0,7,0,0,3,0,0,0,0.0,9,28.0,2.0,19.0,13.0,0.27827380952380953,0.0,0.0,0.13461538461538464
0x6b0f5f8649f247284ffaaad14ae40f27360e9ae3,5.0,3,8,6138.38,8,90,139.508636364,272.154622867,4,0,0,0,0,2,0,0,1,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.5714285714285714,0.0,0.0,0.28205128205128205
0x3c361901b73fa18a8b110fb620ba6a3191bb3e4a,16.833333,4,10,14039.48,12,149,52.78,69.980163999,5,0,0,0,0,6,0,0,1,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.37337662337662336,0.0,0.0,0.2937062937062937
0xb086f7e79be366af0733bd1542062ee958e3dfdb,6.5,3,8,4681.47,8,94,146.2959375,96.275676116,3,0,0,0,0,7,0,0,2,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.26785714285714285,0.0,0.0,0.3230769230769231
0x3ed45fff6e0d877765a0a6f798317c1dc54cab69,47.333333,6,14,11912.59,14,100,9.902402328,24.692421942,62,0,0,0,0,3,1,0,3,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,-1.1406926406926408,0.0,0.014354066985645933,0.03496503496503497
0xd1ebbdf27b619d50e126a17334d6a3292ef74e92,28.333333,3,17,12789.55,12,69,35.428116343,246.744784873,13,0,0,0,0,4,0,0,9,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.4096638655462184,0.0,0.0,0.16289592760180996
0x8431a5ee46188287ad6290e38592e1d2fb85b7e8,19.0,3,11,4702.61,11,119,23.992908163,18.707844399,3,0,0,0,0,32,0,0,9,0,0,0,0.0,9,28.0,2.0,19.0,13.0,0.07653061224489796,0.0,0.0,-1.3362637362637362
